"State","region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index"
"HI","West",19752,83401,44975,38426,46.1,0.253,0.193
"HI","West",19753,83164,45323,37841,45.5,0.252,0.191
"HI","West",19754,83037,45971,37067,44.6,0.252,0.188
"HI","West",19761,82911,47299,35612,43,0.251,0.183
"HI","West",19762,82931,49005,33927,40.9,0.251,0.175
"HI","West",19763,83172,51027,32146,38.6,0.252,0.167
"HI","West",19764,83802,53253,30549,36.5,0.254,0.16
"HI","West",19771,84867,55378,29489,34.7,0.257,0.155
"HI","West",19772,86415,57461,28954,33.5,0.262,0.153
"HI","West",19773,88308,59396,28912,32.7,0.268,0.154
"HI","West",19774,90578,61066,29512,32.6,0.275,0.158
"HI","West",19781,93311,62428,30883,33.1,0.283,0.166
"HI","West",19782,96706,63612,33094,34.2,0.293,0.179
"HI","West",19783,101023,64777,36246,35.9,0.306,0.197
"HI","West",19784,106400,66105,40296,37.9,0.322,0.22
"HI","West",19791,112628,67810,44819,39.8,0.341,0.247
"HI","West",19792,119661,69672,49988,41.8,0.363,0.277
"HI","West",19793,126863,71604,55259,43.6,0.385,0.307
"HI","West",19794,133447,73468,59979,44.9,0.404,0.335
"HI","West",19801,138694,75074,63621,45.9,0.42,0.357
"HI","West",19802,141915,76559,65356,46.1,0.43,0.368
"HI","West",19803,142892,77955,64937,45.4,0.433,0.367
"HI","West",19804,141479,79318,62161,43.9,0.429,0.353
"HI","West",19811,137669,80831,56838,41.3,0.417,0.324
"HI","West",19812,132516,82462,50054,37.8,0.402,0.286
"HI","West",19813,127724,84285,43439,34,0.387,0.249
"HI","West",19814,125564,86395,39169,31.2,0.381,0.226
"HI","West",19821,127865,88706,39159,30.6,0.388,0.226
"HI","West",19822,130889,91155,39734,30.4,0.397,0.23
"HI","West",19823,133584,93506,40078,30,0.405,0.233
"HI","West",19824,136248,95520,40729,29.9,0.413,0.238
"HI","West",19831,139754,96930,42824,30.6,0.424,0.25
"HI","West",19832,143332,98025,45307,31.6,0.434,0.265
"HI","West",19833,146316,98944,47372,32.4,0.443,0.278
"HI","West",19834,148354,99876,48478,32.7,0.45,0.286
"HI","West",19841,149864,101127,48737,32.5,0.454,0.289
"HI","West",19842,150955,102427,48528,32.1,0.458,0.289
"HI","West",19843,151664,103758,47906,31.6,0.46,0.286
"HI","West",19844,152394,105049,47346,31.1,0.462,0.284
"HI","West",19851,153423,106145,47279,30.8,0.465,0.284
"HI","West",19852,154602,107145,47457,30.7,0.469,0.286
"HI","West",19853,155982,108021,47961,30.7,0.473,0.29
"HI","West",19854,157409,108765,48644,30.9,0.477,0.295
"HI","West",19861,158858,109429,49429,31.1,0.481,0.301
"HI","West",19862,160382,110016,50366,31.4,0.486,0.308
"HI","West",19863,162226,110593,51633,31.8,0.492,0.316
"HI","West",19864,164584,111227,53356,32.4,0.499,0.328
"HI","West",19871,167542,111965,55577,33.2,0.508,0.343
"HI","West",19872,171146,112760,58385,34.1,0.519,0.361
"HI","West",19873,175579,113550,62029,35.3,0.532,0.385
"HI","West",19874,181159,114271,66889,36.9,0.549,0.417
"HI","West",19881,188115,114908,73206,38.9,0.57,0.457
"HI","West",19882,196307,115563,80745,41.1,0.595,0.506
"HI","West",19883,205656,116331,89326,43.4,0.623,0.562
"HI","West",19884,216215,117331,98884,45.7,0.655,0.624
"HI","West",19891,227717,118599,109118,47.9,0.69,0.692
"HI","West",19892,239891,119786,120105,50.1,0.727,0.764
"HI","West",19893,252788,120730,132059,52.2,0.766,0.842
"HI","West",19894,266146,121152,144994,54.5,0.807,0.927
"HI","West",19901,279647,121065,158583,56.7,0.848,1.015
"HI","West",19902,292405,121224,171181,58.5,0.886,1.098
"HI","West",19903,305210,122093,183117,60,0.925,1.178
"HI","West",19904,315620,124384,191236,60.6,0.957,1.234
"HI","West",19911,323213,128447,194766,60.3,0.98,1.262
"HI","West",19912,328262,133584,194678,59.3,0.995,1.265
"HI","West",19913,331814,138955,192859,58.1,1.006,1.258
"HI","West",19914,334520,143610,190910,57.1,1.014,1.25
"HI","West",19921,336913,146923,189990,56.4,1.021,1.252
"HI","West",19922,338854,148224,190630,56.3,1.027,1.26
"HI","West",19923,340812,148499,192313,56.4,1.033,1.273
"HI","West",19924,342371,148194,194177,56.7,1.038,1.286
"HI","West",19931,343257,147499,195758,57,1.04,1.291
"HI","West",19932,343468,147855,195613,57,1.041,1.29
"HI","West",19933,343009,148659,194349,56.7,1.04,1.282
"HI","West",19934,342563,150055,192509,56.2,1.038,1.271
"HI","West",19941,342231,152079,190152,55.6,1.037,1.258
"HI","West",19942,342049,154416,187633,54.9,1.037,1.243
"HI","West",19943,341576,156875,184701,54.1,1.035,1.226
"HI","West",19944,340534,159169,181365,53.3,1.032,1.207
"HI","West",19951,338856,161356,177501,52.4,1.027,1.186
"HI","West",19952,336335,162907,173428,51.6,1.019,1.162
"HI","West",19953,333411,164365,169046,50.7,1.011,1.134
"HI","West",19954,329936,165977,163959,49.7,1,1.102
"HI","West",19961,325813,167602,158211,48.6,0.988,1.062
"HI","West",19962,321305,169644,151661,47.2,0.974,1.02
"HI","West",19963,316047,171557,144491,45.7,0.958,0.973
"HI","West",19964,310475,173026,137449,44.3,0.941,0.927
"HI","West",19971,305107,173898,131209,43,0.925,0.887
"HI","West",19972,301093,174235,126859,42.1,0.913,0.859
"HI","West",19973,298779,174409,124370,41.6,0.906,0.843
"HI","West",19974,297937,174731,123206,41.4,0.903,0.837
"HI","West",19981,298339,175686,122653,41.1,0.904,0.836
"HI","West",19982,299234,176713,122521,40.9,0.907,0.836
"HI","West",19983,300252,177770,122482,40.8,0.91,0.837
"HI","West",19984,301664,178670,122994,40.8,0.914,0.84
"HI","West",19991,303670,179127,124543,41,0.92,0.85
"HI","West",19992,306422,179582,126840,41.4,0.929,0.866
"HI","West",19993,310610,180064,130546,42,0.941,0.891
"HI","West",19994,316249,180731,135518,42.9,0.959,0.925
"HI","West",20001,322888,181517,141371,43.8,0.979,0.962
"HI","West",20002,329924,183085,146839,44.5,1,1
"HI","West",20003,337565,185109,152457,45.2,1.023,1.04
"HI","West",20004,345951,187582,158370,45.8,1.049,1.083
"HI","West",20011,354837,190890,163947,46.2,1.076,1.129
"HI","West",20012,363894,193721,170172,46.8,1.103,1.175
"HI","West",20013,373025,196471,176554,47.3,1.131,1.222
"HI","West",20014,382549,198982,183567,48,1.16,1.272
"HI","West",20021,393014,200481,192534,49,1.191,1.334
"HI","West",20022,404938,201894,203044,50.1,1.227,1.409
"HI","West",20023,418335,202735,215600,51.5,1.268,1.499
"HI","West",20024,433633,202851,230782,53.2,1.314,1.608
"HI","West",20031,451582,203180,248401,55,1.369,1.735
"HI","West",20032,472927,203345,269582,57,1.433,1.887
"HI","West",20033,498529,204506,294024,59,1.511,2.063
"HI","West",20034,528062,207640,320422,60.7,1.601,2.252
"HI","West",20041,560837,213135,347702,62,1.7,2.448
"HI","West",20042,596618,220528,376090,63,1.808,2.652
"HI","West",20043,634255,228587,405668,64,1.922,2.865
"HI","West",20044,672683,236140,436543,64.9,2.039,3.089
"HI","West",20051,711316,241850,469466,66,2.156,3.328
"HI","West",20052,748482,246201,502281,67.1,2.269,3.566
"HI","West",20053,781553,249843,531710,68,2.369,3.781
"HI","West",20054,808622,253298,555324,68.7,2.451,3.953
"HI","West",20061,829483,257074,572408,69,2.514,4.08
"HI","West",20062,843885,260851,583033,69.1,2.558,4.16
"HI","West",20063,853580,264233,589347,69,2.587,4.209
"HI","West",20064,859959,266845,593114,69,2.607,4.239
"HI","West",20071,862885,268468,594417,68.9,2.615,4.249
"HI","West",20072,862493,270145,592348,68.7,2.614,4.238
"HI","West",20073,859326,272256,587070,68.3,2.605,4.205
"HI","West",20074,853805,275523,578282,67.7,2.588,4.146
"HI","West",20081,846814,280746,566068,66.8,2.567,4.068
"HI","West",20082,838389,286211,552178,65.9,2.541,3.972
"HI","West",20083,827959,291506,536453,64.8,2.51,3.862
"HI","West",20084,815980,295704,520277,63.8,2.473,3.748
"HI","West",20091,801838,297133,504705,62.9,2.43,3.636
"HI","West",20092,786639,296743,489897,62.3,2.384,3.53
"HI","West",20093,773096,294470,478625,61.9,2.343,3.449
"HI","West",20094,760826,290368,470458,61.8,2.306,3.389
"HI","West",20101,749875,286890,462985,61.7,2.273,3.331
"HI","West",20102,739920,285130,454790,61.5,2.243,3.272
"HI","West",20103,730873,287280,443593,60.7,2.215,3.192
"HI","West",20104,723503,296072,427432,59.1,2.193,3.078
"HI","West",20111,718511,307446,411066,57.2,2.178,2.965
"HI","West",20112,718985,319166,399819,55.6,2.179,2.887
"HI","West",20113,724229,322897,401331,55.4,2.195,2.9
"HI","West",20114,733954,323301,410653,56,2.225,2.971
"HI","West",20121,749132,323720,425412,56.8,2.271,3.081
"HI","West",20122,768971,324156,444814,57.8,2.331,3.224
"HI","West",20123,792139,324614,467525,59,2.401,3.392
"HI","West",20124,817955,325093,492862,60.3,2.479,3.579
"HI","West",20131,844496,325595,518901,61.4,2.56,3.772
"IA","Midwest",19751,25285,21948,3337,13.2,0.255,0
"IA","Midwest",19752,26335,22277,4058,15.4,0.265,0
"IA","Midwest",19753,27304,22568,4736,17.3,0.275,0
"IA","Midwest",19754,28210,22831,5379,19.1,0.284,0
"IA","Midwest",19761,29080,23119,5961,20.5,0.293,0
"IA","Midwest",19762,29957,23404,6553,21.9,0.302,0
"IA","Midwest",19763,30840,23724,7116,23.1,0.311,0
"IA","Midwest",19764,31729,24107,7622,24,0.32,0
"IA","Midwest",19771,32683,24557,8125,24.9,0.329,0
"IA","Midwest",19772,33712,25090,8622,25.6,0.34,0
"IA","Midwest",19773,34832,25661,9170,26.3,0.351,0
"IA","Midwest",19774,36048,26244,9804,27.2,0.363,0
"IA","Midwest",19781,37326,26827,10499,28.1,0.376,0
"IA","Midwest",19782,38629,27393,11236,29.1,0.389,0
"IA","Midwest",19783,39898,27979,11919,29.9,0.402,0.001
"IA","Midwest",19784,41109,28608,12501,30.4,0.414,0.001
"IA","Midwest",19791,42180,29303,12878,30.5,0.425,0.001
"IA","Midwest",19792,43070,30065,13004,30.2,0.434,0.001
"IA","Midwest",19793,43701,30882,12820,29.3,0.44,0.001
"IA","Midwest",19794,44011,31743,12268,27.9,0.444,0.001
"IA","Midwest",19801,44027,32589,11438,26,0.444,0
"IA","Midwest",19802,43807,33442,10365,23.7,0.442,0
"IA","Midwest",19803,43381,34256,9126,21,0.437,0
"IA","Midwest",19804,42794,34988,7806,18.2,0.431,0
"IA","Midwest",19811,42196,35640,6556,15.5,0.425,0
"IA","Midwest",19812,41743,36215,5528,13.2,0.421,0
"IA","Midwest",19813,41546,36782,4764,11.5,0.419,0
"IA","Midwest",19814,41608,37398,4209,10.1,0.419,0
"IA","Midwest",19821,41637,38085,3551,8.5,0.42,0
"IA","Midwest",19822,41695,38808,2887,6.9,0.42,0
"IA","Midwest",19823,41826,39492,2335,5.6,0.422,0
"IA","Midwest",19824,42171,40062,2109,5,0.425,0
"IA","Midwest",19831,42661,40528,2133,5,0.43,0
"IA","Midwest",19832,43156,40998,2158,5,0.435,0
"IA","Midwest",19833,43569,41391,2178,5,0.439,0
"IA","Midwest",19834,43897,41702,2195,5,0.442,0
"IA","Midwest",19841,44186,41977,2209,5,0.445,0
"IA","Midwest",19842,44466,42060,2406,5.4,0.448,0
"IA","Midwest",19843,44737,41895,2841,6.4,0.451,0
"IA","Midwest",19844,45024,41873,3151,7,0.454,0
"IA","Midwest",19851,45312,42067,3245,7.2,0.457,0
"IA","Midwest",19852,45596,42415,3180,7,0.46,0
"IA","Midwest",19853,45872,42835,3037,6.6,0.462,0
"IA","Midwest",19854,46127,43245,2882,6.2,0.465,0
"IA","Midwest",19861,46379,43535,2843,6.1,0.467,0
"IA","Midwest",19862,46618,43763,2855,6.1,0.47,0
"IA","Midwest",19863,46834,43959,2876,6.1,0.472,0
"IA","Midwest",19864,47020,44152,2868,6.1,0.474,0
"IA","Midwest",19871,47177,44386,2792,5.9,0.476,0
"IA","Midwest",19872,47295,44641,2654,5.6,0.477,0
"IA","Midwest",19873,47400,44908,2492,5.3,0.478,0
"IA","Midwest",19874,47556,45178,2378,5,0.479,0
"IA","Midwest",19881,47865,45472,2393,5,0.482,0
"IA","Midwest",19882,48322,45906,2416,5,0.487,0
"IA","Midwest",19883,48875,46432,2444,5,0.493,0
"IA","Midwest",19884,49481,47007,2474,5,0.499,0
"IA","Midwest",19891,50145,47637,2507,5,0.505,0
"IA","Midwest",19892,50848,48305,2542,5,0.513,0
"IA","Midwest",19893,51575,48996,2579,5,0.52,0.001
"IA","Midwest",19894,52302,49687,2615,5,0.527,0.001
"IA","Midwest",19901,53024,50373,2651,5,0.534,0.001
"IA","Midwest",19902,53729,51042,2686,5,0.542,0.001
"IA","Midwest",19903,54529,51802,2726,5,0.55,0.001
"IA","Midwest",19904,55303,52538,2765,5,0.557,0.001
"IA","Midwest",19911,56067,53263,2803,5,0.565,0.002
"IA","Midwest",19912,56833,53991,2842,5,0.573,0.002
"IA","Midwest",19913,57632,54750,2882,5,0.581,0.002
"IA","Midwest",19914,58500,55575,2925,5,0.59,0.003
"IA","Midwest",19921,59459,56486,2973,5,0.599,0.004
"IA","Midwest",19922,60513,57487,3026,5,0.61,0.005
"IA","Midwest",19923,61644,58562,3082,5,0.621,0.006
"IA","Midwest",19924,62859,59716,3143,5,0.634,0.008
"IA","Midwest",19931,64158,60950,3208,5,0.647,0.011
"IA","Midwest",19932,65508,62233,3275,5,0.66,0.015
"IA","Midwest",19933,66884,63540,3344,5,0.674,0.02
"IA","Midwest",19934,68232,64820,3412,5,0.688,0.025
"IA","Midwest",19941,69491,66017,3475,5,0.7,0.032
"IA","Midwest",19942,70663,67129,3533,5,0.712,0.038
"IA","Midwest",19943,71778,68189,3589,5,0.723,0.045
"IA","Midwest",19944,72860,69217,3643,5,0.734,0.051
"IA","Midwest",19951,73949,70251,3697,5,0.745,0.056
"IA","Midwest",19952,75061,71308,3753,5,0.757,0.061
"IA","Midwest",19953,76181,72371,3809,5,0.768,0.066
"IA","Midwest",19954,77278,73414,3864,5,0.779,0.071
"IA","Midwest",19961,78336,74419,3917,5,0.79,0.077
"IA","Midwest",19962,79333,75366,3967,5,0.8,0.084
"IA","Midwest",19963,80275,76262,4014,5,0.809,0.093
"IA","Midwest",19964,81189,77130,4059,5,0.818,0.104
"IA","Midwest",19971,82115,78009,4106,5,0.828,0.12
"IA","Midwest",19972,83091,78936,4155,5,0.838,0.142
"IA","Midwest",19973,84149,79941,4207,5,0.848,0.172
"IA","Midwest",19974,85322,81056,4266,5,0.86,0.208
"IA","Midwest",19981,86610,82279,4330,5,0.873,0.25
"IA","Midwest",19982,87990,83591,4400,5,0.887,0.3
"IA","Midwest",19983,89437,84965,4472,5,0.901,0.36
"IA","Midwest",19984,90917,86372,4546,5,0.916,0.435
"IA","Midwest",19991,92369,87751,4618,5,0.931,0.528
"IA","Midwest",19992,93805,89115,4690,5,0.945,0.639
"IA","Midwest",19993,95209,90449,4760,5,0.96,0.758
"IA","Midwest",19994,96585,91755,4829,5,0.974,0.867
"IA","Midwest",20001,97920,93024,4896,5,0.987,0.948
"IA","Midwest",20002,99212,94252,4961,5,1,1
"IA","Midwest",20003,100473,95308,5165,5.1,1.013,1.042
"IA","Midwest",20004,101705,96290,5415,5.3,1.025,1.092
"IA","Midwest",20011,102940,97129,5811,5.6,1.038,1.174
"IA","Midwest",20012,104181,97884,6297,6,1.05,1.273
"IA","Midwest",20013,105436,98657,6779,6.4,1.063,1.372
"IA","Midwest",20014,106725,99548,7177,6.7,1.076,1.452
"IA","Midwest",20021,108054,100515,7538,7,1.089,1.524
"IA","Midwest",20022,109435,101512,7923,7.2,1.103,1.602
"IA","Midwest",20023,110860,102337,8523,7.7,1.117,1.724
"IA","Midwest",20024,112310,102794,9516,8.5,1.132,1.925
"IA","Midwest",20031,113772,102996,10777,9.5,1.147,2.183
"IA","Midwest",20032,115255,103047,12208,10.6,1.162,2.475
"IA","Midwest",20033,116784,103370,13414,11.5,1.177,2.72
"IA","Midwest",20034,118372,104385,13987,11.8,1.193,2.838
"IA","Midwest",20041,120039,106399,13640,11.4,1.21,2.768
"IA","Midwest",20042,121775,109137,12638,10.4,1.227,2.566
"IA","Midwest",20043,123554,112209,11345,9.2,1.245,2.304
"IA","Midwest",20044,125343,115226,10117,8.1,1.263,2.055
"IA","Midwest",20051,127098,117620,9478,7.5,1.281,1.925
"IA","Midwest",20052,128839,119668,9171,7.1,1.299,1.864
"IA","Midwest",20053,130521,121464,9057,6.9,1.316,1.841
"IA","Midwest",20054,132177,123101,9076,6.9,1.332,1.846
"IA","Midwest",20061,133787,124687,9100,6.8,1.348,1.851
"IA","Midwest",20062,135296,126164,9131,6.7,1.364,1.858
"IA","Midwest",20063,136665,127479,9187,6.7,1.378,1.87
"IA","Midwest",20064,137906,128583,9323,6.8,1.39,1.899
"IA","Midwest",20071,139005,129559,9446,6.8,1.401,1.926
"IA","Midwest",20072,139910,130419,9491,6.8,1.41,1.937
"IA","Midwest",20073,140590,131320,9271,6.6,1.417,1.893
"IA","Midwest",20074,141017,132414,8604,6.1,1.421,1.757
"IA","Midwest",20081,141245,133918,7326,5.2,1.424,1.497
"IA","Midwest",20082,141343,134275,7067,5,1.425,1.146
"IA","Midwest",20083,141421,134350,7071,5,1.425,0.825
"IA","Midwest",20084,141566,134488,7078,5,1.427,0.58
"IA","Midwest",20091,141788,134698,7089,5,1.429,0.437
"IA","Midwest",20092,142120,135014,7106,5,1.432,0.349
"IA","Midwest",20093,142506,135381,7125,5,1.436,0.31
"IA","Midwest",20094,142805,135639,7167,5,1.439,0.312
"IA","Midwest",20101,142942,135466,7476,5.2,1.441,0.325
"IA","Midwest",20102,142914,135073,7841,5.5,1.44,0.341
"IA","Midwest",20103,142771,135509,7261,5.1,1.439,0.316
"IA","Midwest",20104,142760,135622,7138,5,1.439,0.215
"IA","Midwest",20111,142957,135809,7148,5,1.441,0.123
"IA","Midwest",20112,143619,136438,7181,5,1.448,0.073
"IA","Midwest",20113,144670,137436,7233,5,1.458,0.07
"IA","Midwest",20114,145969,137439,8530,5.8,1.471,0.082
"IA","Midwest",20121,147404,137443,9961,6.8,1.486,0.096
"IA","Midwest",20122,148820,137448,11372,7.6,1.5,0.11
"IA","Midwest",20123,150213,137454,12759,8.5,1.514,0.123
"IA","Midwest",20124,151571,137462,14109,9.3,1.528,0.136
"IA","Midwest",20131,152897,137471,15427,10.1,1.541,0.149
"ID","West",19751,30834,27388,3446,11.2,0.227,0
"ID","West",19752,30628,27573,3055,10,0.226,0
"ID","West",19753,30622,27739,2883,9.4,0.226,0
"ID","West",19754,30916,27954,2962,9.6,0.228,0
"ID","West",19761,31511,28339,3172,10.1,0.232,0
"ID","West",19762,32335,28839,3496,10.8,0.239,0
"ID","West",19763,33271,29457,3814,11.5,0.245,0
"ID","West",19764,34380,30195,4185,12.2,0.254,0
"ID","West",19771,35685,30991,4694,13.2,0.263,0
"ID","West",19772,37178,31862,5316,14.3,0.274,0
"ID","West",19773,38836,32749,6086,15.7,0.287,0
"ID","West",19774,40543,33598,6944,17.1,0.299,0
"ID","West",19781,42189,34396,7793,18.5,0.311,0
"ID","West",19782,43679,35138,8541,19.6,0.322,0
"ID","West",19783,44981,35900,9081,20.2,0.332,0
"ID","West",19784,46110,36741,9369,20.3,0.34,0
"ID","West",19791,47144,37708,9436,20,0.348,0
"ID","West",19792,48078,38763,9315,19.4,0.355,0
"ID","West",19793,49011,39848,9162,18.7,0.362,0
"ID","West",19794,49903,40910,8993,18,0.368,0
"ID","West",19801,50718,41864,8853,17.5,0.374,0
"ID","West",19802,51488,42777,8711,16.9,0.38,0
"ID","West",19803,52286,43659,8627,16.5,0.386,0
"ID","West",19804,52985,44531,8454,16,0.391,0
"ID","West",19811,53613,45458,8155,15.2,0.396,0
"ID","West",19812,54032,46399,7632,14.1,0.399,0
"ID","West",19813,54463,47380,7083,13,0.402,0
"ID","West",19814,54948,48419,6528,11.9,0.405,0
"ID","West",19821,55217,49440,5777,10.5,0.407,0
"ID","West",19822,55556,50436,5120,9.2,0.41,0
"ID","West",19823,55856,51310,4546,8.1,0.412,0
"ID","West",19824,56182,51963,4218,7.5,0.415,0
"ID","West",19831,56384,52320,4065,7.2,0.416,0
"ID","West",19832,56488,52458,4030,7.1,0.417,0
"ID","West",19833,56643,52466,4177,7.4,0.418,0
"ID","West",19834,56924,52438,4486,7.9,0.42,0
"ID","West",19841,57310,52559,4751,8.3,0.423,0
"ID","West",19842,57790,52747,5043,8.7,0.426,0
"ID","West",19843,58369,53024,5345,9.2,0.431,0
"ID","West",19844,58957,53407,5550,9.4,0.435,0
"ID","West",19851,59519,53847,5672,9.5,0.439,0
"ID","West",19852,60109,54336,5774,9.6,0.443,0
"ID","West",19853,60605,54800,5804,9.6,0.447,0
"ID","West",19854,60964,55169,5795,9.5,0.45,0
"ID","West",19861,61254,55392,5862,9.6,0.452,0
"ID","West",19862,61475,55520,5955,9.7,0.454,0
"ID","West",19863,61644,55623,6021,9.8,0.455,0
"ID","West",19864,61719,55775,5944,9.6,0.455,0
"ID","West",19871,61667,56067,5600,9.1,0.455,0
"ID","West",19872,61496,56463,5033,8.2,0.454,0
"ID","West",19873,61309,56930,4379,7.1,0.452,0
"ID","West",19874,61268,57444,3824,6.2,0.452,0
"ID","West",19881,61397,57936,3461,5.6,0.453,0
"ID","West",19882,61635,58427,3208,5.2,0.455,0
"ID","West",19883,61992,58893,3100,5,0.457,0
"ID","West",19884,62546,59419,3127,5,0.461,0
"ID","West",19891,63335,60168,3167,5,0.467,0
"ID","West",19892,64283,61069,3214,5,0.474,0
"ID","West",19893,65382,62113,3269,5,0.482,0
"ID","West",19894,66619,63288,3331,5,0.492,0
"ID","West",19901,67987,64587,3399,5,0.502,0
"ID","West",19902,69405,65935,3470,5,0.512,0
"ID","West",19903,70943,67396,3547,5,0.523,0.001
"ID","West",19904,72407,68787,3620,5,0.534,0.001
"ID","West",19911,73886,70192,3694,5,0.545,0.001
"ID","West",19912,75429,71658,3771,5,0.557,0.001
"ID","West",19913,77110,73254,3855,5,0.569,0.002
"ID","West",19914,78942,74995,3947,5,0.582,0.003
"ID","West",19921,80904,76858,4045,5,0.597,0.004
